,pitcher,player_name,pitch_type,pitch_name,p_throws,release_speed,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,spin_axis,release_spin_rate,release_extension,estimated_woba_using_speedangle,woba_value
23,445926,"Chavez, Jesse",FC,Cutter,R,88.51728813559322,-1.7566440677966102,54.24745762711864,4.988847457627119,-0.7915932203389832,12.353898305084744,208.82042253521126,2276.605633802817,6.250511945392492,0.3635,0.30078125
24,445926,"Chavez, Jesse",PO,Pitch Out,R,88.9,-1.75,54.28,5.15,-10.44,13.440000000000001,229.0,2157.0,6.2,,
25,445926,"Chavez, Jesse",SI,Sinker,R,90.86705202312139,-1.636127167630058,54.19924855491329,5.062427745664739,-16.63005780346821,7.383815028901735,229.5939393939394,2027.4,6.297687861271676,0.41861290322580647,0.3423913043478261
26,446372,"Kluber, Corey",CH,Changeup,R,82.12345679012346,-1.8548765432098766,53.89858024691358,5.033641975308642,-14.513333333333335,3.726666666666667,234.79245283018867,1720.3899371069183,6.601863354037268,0.30918181818181817,0.21888888888888888
27,446372,"Kluber, Corey",CU,Curveball,R,80.48087248322148,-1.898221476510067,54.149328859060404,5.071711409395974,15.664429530201343,2.867919463087248,64.44444444444444,2557.070707070707,6.349324324324325,0.3091272727272727,0.3191358024691358
28,446372,"Kluber, Corey",FC,Cutter,R,86.06,-1.8840677966101693,54.02664406779661,5.029457627118644,2.4073220338983052,8.391050847457628,187.5582191780822,2478.304794520548,6.473469387755102,0.49909523809523804,0.49746835443037973
29,446372,"Kluber, Corey",FF,4-Seam Fastball,R,88.12916666666666,-1.9233333333333331,53.99583333333334,5.04,-7.709999999999999,13.169999999999998,215.08333333333334,2237.25,6.5,,
30,446372,"Kluber, Corey",SI,Sinker,R,88.17216117216117,-1.8456776556776557,53.94893772893773,5.009267399267399,-15.494945054945054,8.596923076923078,217.90076335877862,2200.916030534351,6.550000000000001,0.4726981132075472,0.5637681159420289
31,448179,"Hill, Rich",CH,Changeup,L,82.95714285714287,1.7567857142857142,54.205,5.4941071428571435,12.092142857142857,6.021428571428571,128.83928571428572,1627.8214285714287,6.298214285714286,0.3562,0.29
32,448179,"Hill, Rich",CS,Slow Curve,L,67.01,1.5565,54.543499999999995,5.7835,-16.77,-11.850000000000001,312.85,2384.35,5.95,0.158,0.40714285714285714
33,448179,"Hill, Rich",CU,Curveball,L,71.9122030237581,1.5685313174946005,54.41653347732181,5.720475161987041,-16.753606911447083,-12.662721382289417,313.06004366812226,2614.329694323144,6.0834773218142555,0.39664516129032257,0.38227611940298506
34,448179,"Hill, Rich",FC,Cutter,L,83.28167539267015,1.6977225130890052,54.21455497382199,5.674083769633508,-3.338952879581152,6.4413612565445035,186.09066666666666,2315.3546666666666,6.287958115183246,0.49868115942028984,0.4994318181818182
35,448179,"Hill, Rich",FF,4-Seam Fastball,L,88.30532150776052,1.4052328159645233,54.15658536585366,5.915266075388026,6.374368070953436,17.379246119733924,149.58803611738148,2200.0665914221217,6.344284128745838,0.44116197183098593,0.33738317757009345
36,448179,"Hill, Rich",SI,Sinker,L,86.10097087378641,2.2972815533980584,54.04155339805825,4.64495145631068,15.833009708737865,6.263300970873786,120.4368932038835,2141.5339805825242,6.463106796116505,0.24145454545454542,0.14545454545454548
